ACH_DATE,COMMISSIONER_ORGANISATION_CODE,GEOGRAPHY_CODE,SUB_ICB_LOC_NAME,Measure,Value
30-Sep-22,00P,E38000176,NHS North East and North Cumbria ICB - 00P,OTHER_ETHNIC_GROUP,1
30-Sep-22,00P,E38000176,NHS North East and North Cumbria ICB - 00P,WHITE,1122
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,ASIAN_OR_ASIAN_BRITISH,145
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,3
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,NOT_DEFINED,238
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,OTHER_ETHNIC_GROUP,2
30-Sep-22,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,WHITE,725
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,ASIAN_OR_ASIAN_BRITISH,5
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,2
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,7
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,NOT_DEFINED,186
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,OTHER_ETHNIC_GROUP,13
30-Sep-22,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,WHITE,1415
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,ASIAN_OR_ASIAN_BRITISH,153
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,6
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,NOT_DEFINED,1294
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,OTHER_ETHNIC_GROUP,10
30-Sep-22,00T,E38000016,NHS Greater Manchester ICB - 00T,WHITE,829
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,ASIAN_OR_ASIAN_BRITISH,29
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,NOT_DEFINED,1311
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,OTHER_ETHNIC_GROUP,3
30-Sep-22,00V,E38000024,NHS Greater Manchester ICB - 00V,WHITE,490
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,ASIAN_OR_ASIAN_BRITISH,13
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,NOT_DEFINED,540
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,OTHER_ETHNIC_GROUP,2
30-Sep-22,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,WHITE,1117
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,ASIAN_OR_ASIAN_BRITISH,105
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,8
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,NOT_DEFINED,760
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,OTHER_ETHNIC_GROUP,5
30-Sep-22,00Y,E38000135,NHS Greater Manchester ICB - 00Y,WHITE,889
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,ASIAN_OR_ASIAN_BRITISH,109
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,4
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,NOT_DEFINED,1134
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,OTHER_ETHNIC_GROUP,8
30-Sep-22,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,WHITE,1899
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,ASIAN_OR_ASIAN_BRITISH,109
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,3
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,NOT_DEFINED,1008
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,OTHER_ETHNIC_GROUP,2
30-Sep-22,01D,E38000080,NHS Greater Manchester ICB - 01D,WHITE,588
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,ASIAN_OR_ASIAN_BRITISH,80
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,7
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,7
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,NOT_DEFINED,407
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,OTHER_ETHNIC_GROUP,5
30-Sep-22,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,WHITE,1282
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,ASIAN_OR_ASIAN_BRITISH,1
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,NOT_DEFINED,363
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,OTHER_ETHNIC_GROUP,1
30-Sep-22,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,WHITE,630
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,ASIAN_OR_ASIAN_BRITISH,21
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,5
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,NOT_DEFINED,562
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,OTHER_ETHNIC_GROUP,28
30-Sep-22,01G,E38000143,NHS Greater Manchester ICB - 01G,WHITE,1114
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,ASIAN_OR_ASIAN_BRITISH,2
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,NOT_DEFINED,1712
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,OTHER_ETHNIC_GROUP,1
30-Sep-22,01H,E38000215,NHS North East and North Cumbria ICB - 01H,WHITE,1126
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,ASIAN_OR_ASIAN_BRITISH,2
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,NOT_DEFINED,609
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,OTHER_ETHNIC_GROUP,2
30-Sep-22,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,WHITE,391
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,ASIAN_OR_ASIAN_BRITISH,12
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,5
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,NOT_DEFINED,2400
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,OTHER_ETHNIC_GROUP,2
30-Sep-22,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,WHITE,1341
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,ASIAN_OR_ASIAN_BRITISH,1
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,NOT_DEFINED,492
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,OTHER_ETHNIC_GROUP,2
30-Sep-22,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,WHITE,730
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,ASIAN_OR_ASIAN_BRITISH,3
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,NOT_DEFINED,700
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,OTHER_ETHNIC_GROUP,1
30-Sep-22,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,WHITE,915
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,ASIAN_OR_ASIAN_BRITISH,57
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,4
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,3
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,NOT_DEFINED,1667
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,OTHER_ETHNIC_GROUP,11
30-Sep-22,01W,E38000174,NHS Greater Manchester ICB - 01W,WHITE,1051
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,ASIAN_OR_ASIAN_BRITISH,4
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,NOT_DEFINED,1078
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,OTHER_ETHNIC_GROUP,1
30-Sep-22,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,WHITE,663
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,ASIAN_OR_ASIAN_BRITISH,45
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,NOT_DEFINED,857
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,OTHER_ETHNIC_GROUP,20
30-Sep-22,01Y,E38000263,NHS Greater Manchester ICB - 01Y,WHITE,791
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,ASIAN_OR_ASIAN_BRITISH,54
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,4
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,14
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,NOT_DEFINED,1056
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,OTHER_ETHNIC_GROUP,7
30-Sep-22,02A,E38000187,NHS Greater Manchester ICB - 02A,WHITE,677
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,ASIAN_OR_ASIAN_BRITISH,15
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,4
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,NOT_DEFINED,787
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,OTHER_ETHNIC_GROUP,4
30-Sep-22,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,WHITE,1048
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,ASIAN_OR_ASIAN_BRITISH,4
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,NOT_DEFINED,355
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,OTHER_ETHNIC_GROUP,1
30-Sep-22,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,WHITE,778
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,ASIAN_OR_ASIAN_BRITISH,14
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,3
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,NOT_DEFINED,1420
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,OTHER_ETHNIC_GROUP,5
30-Sep-22,02H,E38000205,NHS Greater Manchester ICB - 02H,WHITE,1294
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,ASIAN_OR_ASIAN_BRITISH,1
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,NOT_DEFINED,501
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,OTHER_ETHNIC_GROUP,21
30-Sep-22,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,WHITE,1607
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,ASIAN_OR_ASIAN_BRITISH,6
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,NOT_DEFINED,1069
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,OTHER_ETHNIC_GROUP,6
30-Sep-22,02P,E38000006,NHS South Yorkshire ICB - 02P,WHITE,1105
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,ASIAN_OR_ASIAN_BRITISH,2
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,NOT_DEFINED,281
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,OTHER_ETHNIC_GROUP,5
30-Sep-22,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,WHITE,943
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,ASIAN_OR_ASIAN_BRITISH,56
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,4
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,NOT_DEFINED,744
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,OTHER_ETHNIC_GROUP,31
30-Sep-22,02T,E38000025,NHS West Yorkshire ICB - 02T,WHITE,785
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,ASIAN_OR_ASIAN_BRITISH,22
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,10
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,NOT_DEFINED,639
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,OTHER_ETHNIC_GROUP,5
30-Sep-22,02X,E38000044,NHS South Yorkshire ICB - 02X,WHITE,1933
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,ASIAN_OR_ASIAN_BRITISH,6
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,NOT_DEFINED,2083
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,OTHER_ETHNIC_GROUP,3
30-Sep-22,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,WHITE,988
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,ASIAN_OR_ASIAN_BRITISH,6
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,1
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,2
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,NOT_DEFINED,1330
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,OTHER_ETHNIC_GROUP,0
30-Sep-22,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,WHITE,524
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,ASIAN_OR_ASIAN_BRITISH,4
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,0
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,NOT_DEFINED,607
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,OTHER_ETHNIC_GROUP,2
30-Sep-22,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,WHITE,802
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,ASIAN_OR_ASIAN_BRITISH,9
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,3
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,NOT_DEFINED,519
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,OTHER_ETHNIC_GROUP,2
30-Sep-22,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,WHITE,787
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,ASIAN_OR_ASIAN_BRITISH,28
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,NOT_DEFINED,795
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,OTHER_ETHNIC_GROUP,6
30-Sep-22,03L,E38000141,NHS South Yorkshire ICB - 03L,WHITE,1705
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,ASIAN_OR_ASIAN_BRITISH,107
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,4
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,19
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,NOT_DEFINED,2813
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,OTHER_ETHNIC_GROUP,22
30-Sep-22,03N,E38000146,NHS South Yorkshire ICB - 03N,WHITE,1767
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,ASIAN_OR_ASIAN_BRITISH,9
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,6
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,NOT_DEFINED,1861
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,OTHER_ETHNIC_GROUP,5
30-Sep-22,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,WHITE,876
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,ASIAN_OR_ASIAN_BRITISH,17
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,2
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,MIXED_OR_MULTIPLE_ETHNIC_GROUPS,1
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,NOT_DEFINED,1227
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,OTHER_ETHNIC_GROUP,8
30-Sep-22,03R,E38000190,NHS West Yorkshire ICB - 03R,WHITE,1587
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",ASIAN_OR_ASIAN_BRITISH,77
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,8
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",NOT_DEFINED,950
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",OTHER_ETHNIC_GROUP,12
30-Sep-22,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",WHITE,2031
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",ASIAN_OR_ASIAN_BRITISH,651
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,3
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",MIXED_OR_MULTIPLE_ETHNIC_GROUPS,51
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",NOT_DEFINED,379
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",OTHER_ETHNIC_GROUP,8
30-Sep-22,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",WHITE,1169
30-Sep-22,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",ASIAN_OR_ASIAN_BRITISH,85
30-Sep-22,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",BLACK_OR_AFRICAN_OR_CARIBBEAN_OR_BLACK_BRITISH,0
